scenario,vol,p1,p2,path,seed,estimator,j,theta_hat,n1,n2
constant_lm_moderate,constant,0.25,0.5,8,552099655,previous_tick_interpolated,6,2.0,8193,8193
constant_lm_moderate,constant,0.25,0.5,8,552099655,previous_tick_interpolated,7,1.0,8193,8193
constant_lm_moderate,constant,0.25,0.5,8,552099655,previous_tick_interpolated,8,-9.0,8193,8193
constant_lm_moderate,constant,0.25,0.5,9,818247616,HK_HY_non_sync,1,1.0,6147,4079
constant_lm_moderate,constant,0.25,0.5,9,818247616,HK_HY_non_sync,2,1.0,6147,4079
constant_lm_moderate,constant,0.25,0.5,9,818247616,HK_HY_non_sync,3,1.0,6147,4079
constant_lm_moderate,constant,0.25,0.5,9,818247616,HK_HY_non_sync,4,1.0,6147,4079
constant_lm_moderate,constant,0.25,0.5,9,818247616,HK_HY_non_sync,5,1.0,6147,4079
constant_lm_moderate,constant,0.25,0.5,9,818247616,HK_HY_non_sync,6,1.0,6147,4079
constant_lm_moderate,constant,0.25,0.5,9,818247616,HK_HY_non_sync,7,4.0,6147,4079
constant_lm_moderate,constant,0.25,0.5,9,818247616,HK_HY_non_sync,8,-18.0,6147,4079
constant_lm_moderate,constant,0.25,0.5,9,818247616,previous_tick_interpolated,1,1.0,8193,8193
constant_lm_moderate,constant,0.25,0.5,9,818247616,previous_tick_interpolated,2,1.0,8193,8193
constant_lm_moderate,constant,0.25,0.5,9,818247616,previous_tick_interpolated,3,1.0,8193,8193
constant_lm_moderate,constant,0.25,0.5,9,818247616,previous_tick_interpolated,4,1.0,8193,8193
constant_lm_moderate,constant,0.25,0.5,9,818247616,previous_tick_interpolated,5,1.0,8193,8193
constant_lm_moderate,constant,0.25,0.5,9,818247616,previous_tick_interpolated,6,0.0,8193,8193
constant_lm_moderate,constant,0.25,0.5,9,818247616,previous_tick_interpolated,7,10.0,8193,8193
constant_lm_moderate,constant,0.25,0.5,9,818247616,previous_tick_interpolated,8,-16.0,8193,8193
constant_lm_moderate,constant,0.25,0.5,10,274461442,HK_HY_non_sync,1,1.0,6113,4083
constant_lm_moderate,constant,0.25,0.5,10,274461442,HK_HY_non_sync,2,1.0,6113,4083
constant_lm_moderate,constant,0.25,0.5,10,274461442,HK_HY_non_sync,3,2.0,6113,4083
constant_lm_moderate,constant,0.25,0.5,10,274461442,HK_HY_non_sync,4,1.0,6113,4083
constant_lm_moderate,constant,0.25,0.5,10,274461442,HK_HY_non_sync,5,1.0,6113,4083
constant_lm_moderate,constant,0.25,0.5,10,274461442,HK_HY_non_sync,6,2.0,6113,4083
constant_lm_moderate,constant,0.25,0.5,10,274461442,HK_HY_non_sync,7,-3.0,6113,4083
constant_lm_moderate,constant,0.25,0.5,10,274461442,HK_HY_non_sync,8,-17.0,6113,4083
constant_lm_moderate,constant,0.25,0.5,10,274461442,previous_tick_interpolated,1,1.0,8193,8193
constant_lm_moderate,constant,0.25,0.5,10,274461442,previous_tick_interpolated,2,1.0,8193,8193
constant_lm_moderate,constant,0.25,0.5,10,274461442,previous_tick_interpolated,3,1.0,8193,8193
constant_lm_moderate,constant,0.25,0.5,10,274461442,previous_tick_interpolated,4,1.0,8193,8193
constant_lm_moderate,constant,0.25,0.5,10,274461442,previous_tick_interpolated,5,0.0,8193,8193
constant_lm_moderate,constant,0.25,0.5,10,274461442,previous_tick_interpolated,6,2.0,8193,8193
constant_lm_moderate,constant,0.25,0.5,10,274461442,previous_tick_interpolated,7,-3.0,8193,8193
constant_lm_moderate,constant,0.25,0.5,10,274461442,previous_tick_interpolated,8,-10.0,8193,8193
constant_lm_moderate,constant,0.25,0.5,11,1274341342,HK_HY_non_sync,1,1.0,6103,4131
constant_lm_moderate,constant,0.25,0.5,11,1274341342,HK_HY_non_sync,2,1.0,6103,4131
constant_lm_moderate,constant,0.25,0.5,11,1274341342,HK_HY_non_sync,3,1.0,6103,4131
constant_lm_moderate,constant,0.25,0.5,11,1274341342,HK_HY_non_sync,4,1.0,6103,4131
constant_lm_moderate,constant,0.25,0.5,11,1274341342,HK_HY_non_sync,5,1.0,6103,4131
constant_lm_moderate,constant,0.25,0.5,11,1274341342,HK_HY_non_sync,6,0.0,6103,4131
constant_lm_moderate,constant,0.25,0.5,11,1274341342,HK_HY_non_sync,7,-4.0,6103,4131
constant_lm_moderate,constant,0.25,0.5,11,1274341342,HK_HY_non_sync,8,-21.0,6103,4131
constant_lm_moderate,constant,0.25,0.5,11,1274341342,previous_tick_interpolated,1,1.0,8193,8193
constant_lm_moderate,constant,0.25,0.5,11,1274341342,previous_tick_interpolated,2,1.0,8193,8193
constant_lm_moderate,constant,0.25,0.5,11,1274341342,previous_tick_interpolated,3,1.0,8193,8193
constant_lm_moderate,constant,0.25,0.5,11,1274341342,previous_tick_interpolated,4,1.0,8193,8193
constant_lm_moderate,constant,0.25,0.5,11,1274341342,previous_tick_interpolated,5,0.0,8193,8193
constant_lm_moderate,constant,0.25,0.5,11,1274341342,previous_tick_interpolated,6,1.0,8193,8193
constant_lm_moderate,constant,0.25,0.5,11,1274341342,previous_tick_interpolated,7,75.0,8193,8193
constant_lm_moderate,constant,0.25,0.5,11,1274341342,previous_tick_interpolated,8,-28.0,8193,8193
constant_lm_moderate,constant,0.25,0.5,12,1088131905,HK_HY_non_sync,1,1.0,6159,4111
constant_lm_moderate,constant,0.25,0.5,12,1088131905,HK_HY_non_sync,2,1.0,6159,4111
constant_lm_moderate,constant,0.25,0.5,12,1088131905,HK_HY_non_sync,3,1.0,6159,4111
constant_lm_moderate,constant,0.25,0.5,12,1088131905,HK_HY_non_sync,4,1.0,6159,4111
constant_lm_moderate,constant,0.25,0.5,12,1088131905,HK_HY_non_sync,5,1.0,6159,4111
constant_lm_moderate,constant,0.25,0.5,12,1088131905,HK_HY_non_sync,6,2.0,6159,4111
constant_lm_moderate,constant,0.25,0.5,12,1088131905,HK_HY_non_sync,7,0.0,6159,4111
constant_lm_moderate,constant,0.25,0.5,12,1088131905,HK_HY_non_sync,8,-26.0,6159,4111
constant_lm_moderate,constant,0.25,0.5,12,1088131905,previous_tick_interpolated,1,1.0,8193,8193
constant_lm_moderate,constant,0.25,0.5,12,1088131905,previous_tick_interpolated,2,1.0,8193,8193
constant_lm_moderate,constant,0.25,0.5,12,1088131905,previous_tick_interpolated,3,1.0,8193,8193
constant_lm_moderate,constant,0.25,0.5,12,1088131905,previous_tick_interpolated,4,1.0,8193,8193
constant_lm_moderate,constant,0.25,0.5,12,1088131905,previous_tick_interpolated,5,1.0,8193,8193
constant_lm_moderate,constant,0.25,0.5,12,1088131905,previous_tick_interpolated,6,2.0,8193,8193
constant_lm_moderate,constant,0.25,0.5,12,1088131905,previous_tick_interpolated,7,-2.0,8193,8193
constant_lm_moderate,constant,0.25,0.5,12,1088131905,previous_tick_interpolated,8,-16.0,8193,8193
constant_lm_moderate,constant,0.25,0.5,13,711396414,HK_HY_non_sync,1,1.0,6168,4088
constant_lm_moderate,constant,0.25,0.5,13,711396414,HK_HY_non_sync,2,1.0,6168,4088
constant_lm_moderate,constant,0.25,0.5,13,711396414,HK_HY_non_sync,3,1.0,6168,4088
constant_lm_moderate,constant,0.25,0.5,13,711396414,HK_HY_non_sync,4,1.0,6168,4088
constant_lm_moderate,constant,0.25,0.5,13,711396414,HK_HY_non_sync,5,1.0,6168,4088
constant_lm_moderate,constant,0.25,0.5,13,711396414,HK_HY_non_sync,6,-2.0,6168,4088
constant_lm_moderate,constant,0.25,0.5,13,711396414,HK_HY_non_sync,7,2.0,6168,4088
constant_lm_moderate,constant,0.25,0.5,13,711396414,HK_HY_non_sync,8,-1.0,6168,4088
constant_lm_moderate,constant,0.25,0.5,13,711396414,previous_tick_interpolated,1,1.0,8193,8193
constant_lm_moderate,constant,0.25,0.5,13,711396414,previous_tick_interpolated,2,1.0,8193,8193
constant_lm_moderate,constant,0.25,0.5,13,711396414,previous_tick_interpolated,3,1.0,8193,8193
constant_lm_moderate,constant,0.25,0.5,13,711396414,previous_tick_interpolated,4,0.0,8193,8193
constant_lm_moderate,constant,0.25,0.5,13,711396414,previous_tick_interpolated,5,1.0,8193,8193
constant_lm_moderate,constant,0.25,0.5,13,711396414,previous_tick_interpolated,6,-1.0,8193,8193
constant_lm_moderate,constant,0.25,0.5,13,711396414,previous_tick_interpolated,7,1.0,8193,8193
constant_lm_moderate,constant,0.25,0.5,13,711396414,previous_tick_interpolated,8,-4.0,8193,8193
constant_lm_moderate,constant,0.25,0.5,14,897169238,HK_HY_non_sync,1,1.0,6137,4100
constant_lm_moderate,constant,0.25,0.5,14,897169238,HK_HY_non_sync,2,1.0,6137,4100
constant_lm_moderate,constant,0.25,0.5,14,897169238,HK_HY_non_sync,3,1.0,6137,4100
constant_lm_moderate,constant,0.25,0.5,14,897169238,HK_HY_non_sync,4,1.0,6137,4100
constant_lm_moderate,constant,0.25,0.5,14,897169238,HK_HY_non_sync,5,1.0,6137,4100
constant_lm_moderate,constant,0.25,0.5,14,897169238,HK_HY_non_sync,6,0.0,6137,4100
constant_lm_moderate,constant,0.25,0.5,14,897169238,HK_HY_non_sync,7,6.0,6137,4100
constant_lm_moderate,constant,0.25,0.5,14,897169238,HK_HY_non_sync,8,-3.0,6137,4100
constant_lm_moderate,constant,0.25,0.5,14,897169238,previous_tick_interpolated,1,1.0,8193,8193
constant_lm_moderate,constant,0.25,0.5,14,897169238,previous_tick_interpolated,2,1.0,8193,8193
constant_lm_moderate,constant,0.25,0.5,14,897169238,previous_tick_interpolated,3,1.0,8193,8193
constant_lm_moderate,constant,0.25,0.5,14,897169238,previous_tick_interpolated,4,1.0,8193,8193
constant_lm_moderate,constant,0.25,0.5,14,897169238,previous_tick_interpolated,5,1.0,8193,8193
constant_lm_moderate,constant,0.25,0.5,14,897169238,previous_tick_interpolated,6,0.0,8193,8193
constant_lm_moderate,constant,0.25,0.5,14,897169238,previous_tick_interpolated,7,4.0,8193,8193
constant_lm_moderate,constant,0.25,0.5,14,897169238,previous_tick_interpolated,8,-15.0,8193,8193
constant_lm_moderate,constant,0.25,0.5,15,2118338166,HK_HY_non_sync,1,1.0,6265,4143
constant_lm_moderate,constant,0.25,0.5,15,2118338166,HK_HY_non_sync,2,1.0,6265,4143
constant_lm_moderate,constant,0.25,0.5,15,2118338166,HK_HY_non_sync,3,1.0,6265,4143
constant_lm_moderate,constant,0.25,0.5,15,2118338166,HK_HY_non_sync,4,1.0,6265,4143
constant_lm_moderate,constant,0.25,0.5,15,2118338166,HK_HY_non_sync,5,2.0,6265,4143
constant_lm_moderate,constant,0.25,0.5,15,2118338166,HK_HY_non_sync,6,0.0,6265,4143
constant_lm_moderate,constant,0.25,0.5,15,2118338166,HK_HY_non_sync,7,-3.0,6265,4143
constant_lm_moderate,constant,0.25,0.5,15,2118338166,HK_HY_non_sync,8,-5.0,6265,4143
constant_lm_moderate,constant,0.25,0.5,15,2118338166,previous_tick_interpolated,1,1.0,8193,8193
constant_lm_moderate,constant,0.25,0.5,15,2118338166,previous_tick_interpolated,2,1.0,8193,8193
constant_lm_moderate,constant,0.25,0.5,15,2118338166,previous_tick_interpolated,3,1.0,8193,8193
constant_lm_moderate,constant,0.25,0.5,15,2118338166,previous_tick_interpolated,4,1.0,8193,8193
constant_lm_moderate,constant,0.25,0.5,15,2118338166,previous_tick_interpolated,5,1.0,8193,8193
constant_lm_moderate,constant,0.25,0.5,15,2118338166,previous_tick_interpolated,6,0.0,8193,8193
constant_lm_moderate,constant,0.25,0.5,15,2118338166,previous_tick_interpolated,7,-3.0,8193,8193
constant_lm_moderate,constant,0.25,0.5,15,2118338166,previous_tick_interpolated,8,-8.0,8193,8193
constant_lm_moderate,constant,0.25,0.5,16,617909794,HK_HY_non_sync,1,1.0,6227,4116
constant_lm_moderate,constant,0.25,0.5,16,617909794,HK_HY_non_sync,2,1.0,6227,4116
constant_lm_moderate,constant,0.25,0.5,16,617909794,HK_HY_non_sync,3,1.0,6227,4116
constant_lm_moderate,constant,0.25,0.5,16,617909794,HK_HY_non_sync,4,1.0,6227,4116
constant_lm_moderate,constant,0.25,0.5,16,617909794,HK_HY_non_sync,5,2.0,6227,4116
constant_lm_moderate,constant,0.25,0.5,16,617909794,HK_HY_non_sync,6,-1.0,6227,4116
constant_lm_moderate,constant,0.25,0.5,16,617909794,HK_HY_non_sync,7,5.0,6227,4116
constant_lm_moderate,constant,0.25,0.5,16,617909794,HK_HY_non_sync,8,-22.0,6227,4116
constant_lm_moderate,constant,0.25,0.5,16,617909794,previous_tick_interpolated,1,1.0,8193,8193
constant_lm_moderate,constant,0.25,0.5,16,617909794,previous_tick_interpolated,2,1.0,8193,8193
constant_lm_moderate,constant,0.25,0.5,16,617909794,previous_tick_interpolated,3,1.0,8193,8193
constant_lm_moderate,constant,0.25,0.5,16,617909794,previous_tick_interpolated,4,1.0,8193,8193
constant_lm_moderate,constant,0.25,0.5,16,617909794,previous_tick_interpolated,5,1.0,8193,8193
constant_lm_moderate,constant,0.25,0.5,16,617909794,previous_tick_interpolated,6,-1.0,8193,8193
constant_lm_moderate,constant,0.25,0.5,16,617909794,previous_tick_interpolated,7,2.0,8193,8193
constant_lm_moderate,constant,0.25,0.5,16,617909794,previous_tick_interpolated,8,-18.0,8193,8193
constant_lm_moderate,constant,0.25,0.5,17,262605991,HK_HY_non_sync,1,1.0,6136,4180
constant_lm_moderate,constant,0.25,0.5,17,262605991,HK_HY_non_sync,2,1.0,6136,4180
constant_lm_moderate,constant,0.25,0.5,17,262605991,HK_HY_non_sync,3,2.0,6136,4180
constant_lm_moderate,constant,0.25,0.5,17,262605991,HK_HY_non_sync,4,2.0,6136,4180
constant_lm_moderate,constant,0.25,0.5,17,262605991,HK_HY_non_sync,5,1.0,6136,4180
constant_lm_moderate,constant,0.25,0.5,17,262605991,HK_HY_non_sync,6,2.0,6136,4180
constant_lm_moderate,constant,0.25,0.5,17,262605991,HK_HY_non_sync,7,-1.0,6136,4180
constant_lm_moderate,constant,0.25,0.5,17,262605991,HK_HY_non_sync,8,7.0,6136,4180
constant_lm_moderate,constant,0.25,0.5,17,262605991,previous_tick_interpolated,1,1.0,8193,8193
constant_lm_moderate,constant,0.25,0.5,17,262605991,previous_tick_interpolated,2,1.0,8193,8193
constant_lm_moderate,constant,0.25,0.5,17,262605991,previous_tick_interpolated,3,1.0,8193,8193
constant_lm_moderate,constant,0.25,0.5,17,262605991,previous_tick_interpolated,4,1.0,8193,8193
constant_lm_moderate,constant,0.25,0.5,17,262605991,previous_tick_interpolated,5,1.0,8193,8193
constant_lm_moderate,constant,0.25,0.5,17,262605991,previous_tick_interpolated,6,2.0,8193,8193
constant_lm_moderate,constant,0.25,0.5,17,262605991,previous_tick_interpolated,7,-1.0,8193,8193
constant_lm_moderate,constant,0.25,0.5,17,262605991,previous_tick_interpolated,8,3.0,8193,8193
constant_lm_moderate,constant,0.25,0.5,18,1338711377,HK_HY_non_sync,1,1.0,6115,4052
constant_lm_moderate,constant,0.25,0.5,18,1338711377,HK_HY_non_sync,2,1.0,6115,4052
constant_lm_moderate,constant,0.25,0.5,18,1338711377,HK_HY_non_sync,3,2.0,6115,4052
constant_lm_moderate,constant,0.25,0.5,18,1338711377,HK_HY_non_sync,4,1.0,6115,4052
constant_lm_moderate,constant,0.25,0.5,18,1338711377,HK_HY_non_sync,5,1.0,6115,4052
constant_lm_moderate,constant,0.25,0.5,18,1338711377,HK_HY_non_sync,6,0.0,6115,4052
constant_lm_moderate,constant,0.25,0.5,18,1338711377,HK_HY_non_sync,7,-1.0,6115,4052
constant_lm_moderate,constant,0.25,0.5,18,1338711377,HK_HY_non_sync,8,-13.0,6115,4052
constant_lm_moderate,constant,0.25,0.5,18,1338711377,previous_tick_interpolated,1,1.0,8193,8193
constant_lm_moderate,constant,0.25,0.5,18,1338711377,previous_tick_interpolated,2,1.0,8193,8193
constant_lm_moderate,constant,0.25,0.5,18,1338711377,previous_tick_interpolated,3,1.0,8193,8193
constant_lm_moderate,constant,0.25,0.5,18,1338711377,previous_tick_interpolated,4,0.0,8193,8193
constant_lm_moderate,constant,0.25,0.5,18,1338711377,previous_tick_interpolated,5,0.0,8193,8193
constant_lm_moderate,constant,0.25,0.5,18,1338711377,previous_tick_interpolated,6,1.0,8193,8193
constant_lm_moderate,constant,0.25,0.5,18,1338711377,previous_tick_interpolated,7,-1.0,8193,8193
constant_lm_moderate,constant,0.25,0.5,18,1338711377,previous_tick_interpolated,8,-6.0,8193,8193
constant_lm_moderate,constant,0.25,0.5,19,1442983138,HK_HY_non_sync,1,1.0,6099,4044
constant_lm_moderate,constant,0.25,0.5,19,1442983138,HK_HY_non_sync,2,1.0,6099,4044
constant_lm_moderate,constant,0.25,0.5,19,1442983138,HK_HY_non_sync,3,1.0,6099,4044
constant_lm_moderate,constant,0.25,0.5,19,1442983138,HK_HY_non_sync,4,1.0,6099,4044
constant_lm_moderate,constant,0.25,0.5,19,1442983138,HK_HY_non_sync,5,1.0,6099,4044
constant_lm_moderate,constant,0.25,0.5,19,1442983138,HK_HY_non_sync,6,1.0,6099,4044
constant_lm_moderate,constant,0.25,0.5,19,1442983138,HK_HY_non_sync,7,7.0,6099,4044
constant_lm_moderate,constant,0.25,0.5,19,1442983138,HK_HY_non_sync,8,-14.0,6099,4044
constant_lm_moderate,constant,0.25,0.5,19,1442983138,previous_tick_interpolated,1,1.0,8193,8193
constant_lm_moderate,constant,0.25,0.5,19,1442983138,previous_tick_interpolated,2,1.0,8193,8193
constant_lm_moderate,constant,0.25,0.5,19,1442983138,previous_tick_interpolated,3,1.0,8193,8193
constant_lm_moderate,constant,0.25,0.5,19,1442983138,previous_tick_interpolated,4,1.0,8193,8193
constant_lm_moderate,constant,0.25,0.5,19,1442983138,previous_tick_interpolated,5,0.0,8193,8193
constant_lm_moderate,constant,0.25,0.5,19,1442983138,previous_tick_interpolated,6,2.0,8193,8193
constant_lm_moderate,constant,0.25,0.5,19,1442983138,previous_tick_interpolated,7,3.0,8193,8193
constant_lm_moderate,constant,0.25,0.5,19,1442983138,previous_tick_interpolated,8,-19.0,8193,8193
constant_lm_moderate,constant,0.25,0.5,20,2127719756,HK_HY_non_sync,1,1.0,6143,4054
constant_lm_moderate,constant,0.25,0.5,20,2127719756,HK_HY_non_sync,2,1.0,6143,4054
constant_lm_moderate,constant,0.25,0.5,20,2127719756,HK_HY_non_sync,3,1.0,6143,4054
constant_lm_moderate,constant,0.25,0.5,20,2127719756,HK_HY_non_sync,4,1.0,6143,4054
constant_lm_moderate,constant,0.25,0.5,20,2127719756,HK_HY_non_sync,5,2.0,6143,4054
constant_lm_moderate,constant,0.25,0.5,20,2127719756,HK_HY_non_sync,6,3.0,6143,4054
constant_lm_moderate,constant,0.25,0.5,20,2127719756,HK_HY_non_sync,7,-3.0,6143,4054
constant_lm_moderate,constant,0.25,0.5,20,2127719756,HK_HY_non_sync,8,-12.0,6143,4054
constant_lm_moderate,constant,0.25,0.5,20,2127719756,previous_tick_interpolated,1,1.0,8193,8193
constant_lm_moderate,constant,0.25,0.5,20,2127719756,previous_tick_interpolated,2,1.0,8193,8193
constant_lm_moderate,constant,0.25,0.5,20,2127719756,previous_tick_interpolated,3,1.0,8193,8193
constant_lm_moderate,constant,0.25,0.5,20,2127719756,previous_tick_interpolated,4,1.0,8193,8193
constant_lm_moderate,constant,0.25,0.5,20,2127719756,previous_tick_interpolated,5,1.0,8193,8193
constant_lm_moderate,constant,0.25,0.5,20,2127719756,previous_tick_interpolated,6,2.0,8193,8193
constant_lm_moderate,constant,0.25,0.5,20,2127719756,previous_tick_interpolated,7,-3.0,8193,8193
constant_lm_moderate,constant,0.25,0.5,20,2127719756,previous_tick_interpolated,8,-5.0,8193,8193
constant_lm_high,constant,0.25,0.75,1,2283058,HK_HY_non_sync,1,-2.0,6181,2103
constant_lm_high,constant,0.25,0.75,1,2283058,HK_HY_non_sync,2,1.0,6181,2103
constant_lm_high,constant,0.25,0.75,1,2283058,HK_HY_non_sync,3,1.0,6181,2103
constant_lm_high,constant,0.25,0.75,1,2283058,HK_HY_non_sync,4,1.0,6181,2103
constant_lm_high,constant,0.25,0.75,1,2283058,HK_HY_non_sync,5,1.0,6181,2103
constant_lm_high,constant,0.25,0.75,1,2283058,HK_HY_non_sync,6,2.0,6181,2103
constant_lm_high,constant,0.25,0.75,1,2283058,HK_HY_non_sync,7,-4.0,6181,2103
constant_lm_high,constant,0.25,0.75,1,2283058,HK_HY_non_sync,8,0.0,6181,2103
constant_lm_high,constant,0.25,0.75,1,2283058,previous_tick_interpolated,1,1.0,8193,8193
constant_lm_high,constant,0.25,0.75,1,2283058,previous_tick_interpolated,2,1.0,8193,8193
constant_lm_high,constant,0.25,0.75,1,2283058,previous_tick_interpolated,3,0.0,8193,8193
constant_lm_high,constant,0.25,0.75,1,2283058,previous_tick_interpolated,4,-1.0,8193,8193
constant_lm_high,constant,0.25,0.75,1,2283058,previous_tick_interpolated,5,-1.0,8193,8193
constant_lm_high,constant,0.25,0.75,1,2283058,previous_tick_interpolated,6,-1.0,8193,8193
constant_lm_high,constant,0.25,0.75,1,2283058,previous_tick_interpolated,7,-6.0,8193,8193
constant_lm_high,constant,0.25,0.75,1,2283058,previous_tick_interpolated,8,-19.0,8193,8193
constant_lm_high,constant,0.25,0.75,2,839088194,HK_HY_non_sync,1,1.0,6099,1999
constant_lm_high,constant,0.25,0.75,2,839088194,HK_HY_non_sync,2,1.0,6099,1999
constant_lm_high,constant,0.25,0.75,2,839088194,HK_HY_non_sync,3,1.0,6099,1999
constant_lm_high,constant,0.25,0.75,2,839088194,HK_HY_non_sync,4,1.0,6099,1999
constant_lm_high,constant,0.25,0.75,2,839088194,HK_HY_non_sync,5,1.0,6099,1999
constant_lm_high,constant,0.25,0.75,2,839088194,HK_HY_non_sync,6,2.0,6099,1999
constant_lm_high,constant,0.25,0.75,2,839088194,HK_HY_non_sync,7,5.0,6099,1999
constant_lm_high,constant,0.25,0.75,2,839088194,HK_HY_non_sync,8,-33.0,6099,1999
constant_lm_high,constant,0.25,0.75,2,839088194,previous_tick_interpolated,1,1.0,8193,8193
constant_lm_high,constant,0.25,0.75,2,839088194,previous_tick_interpolated,2,1.0,8193,8193
constant_lm_high,constant,0.25,0.75,2,839088194,previous_tick_interpolated,3,0.0,8193,8193
constant_lm_high,constant,0.25,0.75,2,839088194,previous_tick_interpolated,4,-1.0,8193,8193
constant_lm_high,constant,0.25,0.75,2,839088194,previous_tick_interpolated,5,-1.0,8193,8193
constant_lm_high,constant,0.25,0.75,2,839088194,previous_tick_interpolated,6,0.0,8193,8193
constant_lm_high,constant,0.25,0.75,2,839088194,previous_tick_interpolated,7,-1.0,8193,8193
constant_lm_high,constant,0.25,0.75,2,839088194,previous_tick_interpolated,8,-23.0,8193,8193
constant_lm_high,constant,0.25,0.75,3,453547872,HK_HY_non_sync,1,1.0,6151,2040
constant_lm_high,constant,0.25,0.75,3,453547872,HK_HY_non_sync,2,1.0,6151,2040
constant_lm_high,constant,0.25,0.75,3,453547872,HK_HY_non_sync,3,2.0,6151,2040
constant_lm_high,constant,0.25,0.75,3,453547872,HK_HY_non_sync,4,2.0,6151,2040
constant_lm_high,constant,0.25,0.75,3,453547872,HK_HY_non_sync,5,2.0,6151,2040
constant_lm_high,constant,0.25,0.75,3,453547872,HK_HY_non_sync,6,0.0,6151,2040
constant_lm_high,constant,0.25,0.75,3,453547872,HK_HY_non_sync,7,1.0,6151,2040
constant_lm_high,constant,0.25,0.75,3,453547872,HK_HY_non_sync,8,6.0,6151,2040
constant_lm_high,constant,0.25,0.75,3,453547872,previous_tick_interpolated,1,40.0,8193,8193
constant_lm_high,constant,0.25,0.75,3,453547872,previous_tick_interpolated,2,1.0,8193,8193
constant_lm_high,constant,0.25,0.75,3,453547872,previous_tick_interpolated,3,0.0,8193,8193
constant_lm_high,constant,0.25,0.75,3,453547872,previous_tick_interpolated,4,0.0,8193,8193
constant_lm_high,constant,0.25,0.75,3,453547872,previous_tick_interpolated,5,-1.0,8193,8193
constant_lm_high,constant,0.25,0.75,3,453547872,previous_tick_interpolated,6,-3.0,8193,8193
constant_lm_high,constant,0.25,0.75,3,453547872,previous_tick_interpolated,7,-2.0,8193,8193
constant_lm_high,constant,0.25,0.75,3,453547872,previous_tick_interpolated,8,-4.0,8193,8193
constant_lm_high,constant,0.25,0.75,4,292064797,HK_HY_non_sync,1,1.0,6120,2025
constant_lm_high,constant,0.25,0.75,4,292064797,HK_HY_non_sync,2,1.0,6120,2025
constant_lm_high,constant,0.25,0.75,4,292064797,HK_HY_non_sync,3,2.0,6120,2025
constant_lm_high,constant,0.25,0.75,4,292064797,HK_HY_non_sync,4,1.0,6120,2025
constant_lm_high,constant,0.25,0.75,4,292064797,HK_HY_non_sync,5,3.0,6120,2025
constant_lm_high,constant,0.25,0.75,4,292064797,HK_HY_non_sync,6,2.0,6120,2025
constant_lm_high,constant,0.25,0.75,4,292064797,HK_HY_non_sync,7,1.0,6120,2025
constant_lm_high,constant,0.25,0.75,4,292064797,HK_HY_non_sync,8,-11.0,6120,2025
constant_lm_high,constant,0.25,0.75,4,292064797,previous_tick_interpolated,1,89.0,8193,8193
constant_lm_high,constant,0.25,0.75,4,292064797,previous_tick_interpolated,2,3.0,8193,8193
constant_lm_high,constant,0.25,0.75,4,292064797,previous_tick_interpolated,3,0.0,8193,8193
constant_lm_high,constant,0.25,0.75,4,292064797,previous_tick_interpolated,4,-1.0,8193,8193
constant_lm_high,constant,0.25,0.75,4,292064797,previous_tick_interpolated,5,0.0,8193,8193
constant_lm_high,constant,0.25,0.75,4,292064797,previous_tick_interpolated,6,0.0,8193,8193
constant_lm_high,constant,0.25,0.75,4,292064797,previous_tick_interpolated,7,-3.0,8193,8193
constant_lm_high,constant,0.25,0.75,4,292064797,previous_tick_interpolated,8,-17.0,8193,8193
constant_lm_high,constant,0.25,0.75,5,1594476663,HK_HY_non_sync,1,1.0,6125,2072
constant_lm_high,constant,0.25,0.75,5,1594476663,HK_HY_non_sync,2,1.0,6125,2072
constant_lm_high,constant,0.25,0.75,5,1594476663,HK_HY_non_sync,3,2.0,6125,2072
constant_lm_high,constant,0.25,0.75,5,1594476663,HK_HY_non_sync,4,1.0,6125,2072
constant_lm_high,constant,0.25,0.75,5,1594476663,HK_HY_non_sync,5,1.0,6125,2072
constant_lm_high,constant,0.25,0.75,5,1594476663,HK_HY_non_sync,6,0.0,6125,2072
constant_lm_high,constant,0.25,0.75,5,1594476663,HK_HY_non_sync,7,2.0,6125,2072
constant_lm_high,constant,0.25,0.75,5,1594476663,HK_HY_non_sync,8,-8.0,6125,2072
constant_lm_high,constant,0.25,0.75,5,1594476663,previous_tick_interpolated,1,-1.0,8193,8193
constant_lm_high,constant,0.25,0.75,5,1594476663,previous_tick_interpolated,2,1.0,8193,8193
constant_lm_high,constant,0.25,0.75,5,1594476663,previous_tick_interpolated,3,0.0,8193,8193
constant_lm_high,constant,0.25,0.75,5,1594476663,previous_tick_interpolated,4,-1.0,8193,8193
constant_lm_high,constant,0.25,0.75,5,1594476663,previous_tick_interpolated,5,-1.0,8193,8193
constant_lm_high,constant,0.25,0.75,5,1594476663,previous_tick_interpolated,6,-2.0,8193,8193
constant_lm_high,constant,0.25,0.75,5,1594476663,previous_tick_interpolated,7,1.0,8193,8193
constant_lm_high,constant,0.25,0.75,5,1594476663,previous_tick_interpolated,8,-4.0,8193,8193
constant_lm_high,constant,0.25,0.75,6,256308724,HK_HY_non_sync,1,1.0,6186,2013
constant_lm_high,constant,0.25,0.75,6,256308724,HK_HY_non_sync,2,1.0,6186,2013
constant_lm_high,constant,0.25,0.75,6,256308724,HK_HY_non_sync,3,1.0,6186,2013
constant_lm_high,constant,0.25,0.75,6,256308724,HK_HY_non_sync,4,1.0,6186,2013
